,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_screen_name,user_description,user_followers_count,user_friends_count,user_location,user_screen_name.1,user_statuses_count,user_verified
5775,,Thu Apr 23 00:02:20 +0000 2020,DeathPanels,,https://twitter.com/RepValDemings/status/1253008728493903872,0,1253111931625406467,GOP,,11134252.0,und,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@gop #deathpanels https://t.co/t2k2okajw7,https://twitter.com/rita_washko/status/1253111931625406467,rita_washko,"Retired MD, Independent, environmentalist, human rights, affordable health care, religion-averse, #resist, TrumpersWillBeBlocked #RepublicansAreDeathPanels",1921,2552,"Pittsburgh, Pennsylvania, USA",rita_washko,29711,False
5792,,Thu Apr 23 00:02:20 +0000 2020,,,https://twitter.com/DonaldJTrumpJr/status/1253084269347561474,0,1253111931545825281,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",from a jail cell. https://t.co/nkgdphpeiz,https://twitter.com/nolabearcat/status/1253111931545825281,nolabearcat,Been alive for a while Bearcats (BS) & Musketeers (MBA) Informed opinions welcome NOLA is home for 30 years Great city; backward state VotedBlue Geaux Burreaux!,833,1482,"New Orleans, LA",nolabearcat,71683,False
6217,,Thu Apr 23 00:02:30 +0000 2020,,,https://twitter.com/JenniferJJacobs/status/1253092553521594368,1,1253111973031620610,,,,en,2,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tattoo parlors, gyms, bowling alleys, hair &amp; nail salons, massage therapists can reopen their doors as early as 4/24, if they adhere to social distancing measures &amp; hygiene requirements. restaurants and movie theaters will be able to reopen 4/27.reopening is a governors call. https://t.co/4vb4ktoanv",https://twitter.com/fredwalton216/status/1253111973031620610,fredwalton216,"Lawyer , blogger , sports fan-and yes a Red Sox fan for years , world observer , news junkie supreme ! Let's talks about what matters , exchange views- learn !",1764,1596,Pennsylvania,fredwalton216,249296,False
6240,,Thu Apr 23 00:02:32 +0000 2020,,,https://twitter.com/stupid_lovve/status/1252997738683404288,1,1253111981718077442,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","covid19 is at over 45,000 us deaths now. https://t.co/ebcarlxjrs",https://twitter.com/MilwaukeeForev1/status/1253111981718077442,MilwaukeeForev1,"Born/raised/live in Milwaukee. Former longtime union College worker. Wifey to a hubby, owned by 1 cat & 2 pugs. Lefty politically. Makeup fan. Episcopalian.",315,318,"Johnson's Woods, Milwaukee",MilwaukeeForev1,6682,False
7085,,Thu Apr 23 00:02:52 +0000 2020,COVID19 antibody Immunity,,https://www.medscape.com/viewarticle/929162?src=soc_tw_share,1,1253112065960448001,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","covid19 antibody tests proliferate, but what do they show? https://t.co/mr7gts4ric via @medscape @amcollsurgeons @amermedicalassn @amerurological @angelmd_inc @medcitynews @ppisters @socialseo @drhelenbernie @loebstacy @nihdirector #covid19 #antibody #immunity",https://twitter.com/MacalusoJoseph/status/1253112065960448001,MacalusoJoseph,"Board Certified, American Board of Urology; BOD (Chair, 2003-2006) LSU Health Foundation; angelMD; healthcare; prostate cancer survivor",1792,5000,"New Orleans, LA; Boerne, TX",MacalusoJoseph,21402,False
7299,"153.03368067,-27.45271013",Thu Apr 23 00:02:57 +0000 2020,,https://twitter.com/bluusy/status/1253112086462296065/photo/1,,2,1253112086462296065,,,,pt,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nem aliana eu posso usar maiscovid19 obrigada pelos mimos https://t.co/f47emxs59i,https://twitter.com/bluusy/status/1253112086462296065,bluusy,ela/she/her. ainda não vi nenhum animal perigoso solto na Australia.,44,222,"Queensland, Australia",bluusy,5640,False
7305,,Thu Apr 23 00:02:57 +0000 2020,,,,0,1253112086818893826,,,,de,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","das ding mit der pandemie  kimi macht mal tachelesviele schulen sollen nchste woche erffnen wie z.b. die schule von tom, menem besten freundtom hatte asthma, gilt somit zur risikogruppetom und ich verbringen sehr viel zeit zusammen (momentan fast jeden tag weil wir sonst ",https://twitter.com/kimiwhoo/status/1253112086818893826,kimiwhoo,kimi ✦ 16 ✦ german ✦ bisexual ✦ sun aries ✦ moon aries ✦ rising sagittarius ✦ shitpost/spam acc,37,125,any pronouns,kimiwhoo,12165,False
7312,,Thu Apr 23 00:02:58 +0000 2020,,,https://twitter.com/FrankFigliuzzi1/status/1252805457288114177,11,1253112090283462664,,,,en,5,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",dumb ass.  https://t.co/wjmetzwkws,https://twitter.com/rayleengale/status/1253112090283462664,rayleengale,Vote Blue in 2020! 👊🏽 NEVER TRUMPER! #RESIST🌊🌊☮️LGBTQ 🌈 #Science #Climate🌳BLM 💫 Riden with Biden!👍🏽 Kansas City Chiefs 🏈🍺 Democrat for Life! 💯🥀,31858,31855,"Kansas, USA",rayleengale,226350,False
7375,,Thu Apr 23 00:02:57 +0000 2020,,,https://youtu.be/4kwR_c9dmaQ,0,1253112086932176902,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",coronacrazy: staying in without going out of your mind https://t.co/vkia0yyupl via @youtube,https://twitter.com/Call_Me_Mom/status/1253112086932176902,Call_Me_Mom,"Just a conservative mom and blogger who believes that: We are all an irate tireless minority of one. We can all make a difference, and we're all supposed to.",1567,1613,Somewhere in Wisconsin,Call_Me_Mom,51397,False
7480,,Thu Apr 23 00:03:02 +0000 2020,,,http://dlvr.it/RVGwBF,0,1253112108281020417,,,,en,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",coronavirus in ri: age restrictions could be part of new normal https://t.co/h0kq8cyf2m,https://twitter.com/JohnstonPatch/status/1253112108281020417,JohnstonPatch,"Local news, alerts, events and more. We’re your source for all things Johnston.",411,104,"Johnston, Rhode Island",JohnstonPatch,14169,False
7878,,Thu Apr 23 00:03:09 +0000 2020,,,,0,1253112137163161601,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","if ive done anything on this lockdown its manage to run/walk two miles a day, get extremely organized, and be super crafty. cant complain",https://twitter.com/Lizzyyyannn/status/1253112137163161601,Lizzyyyannn,| romans 8:18 | EMS/Fire 911 dispatcher,552,169,sunshine state ,Lizzyyyannn,13099,False
8166,,Thu Apr 23 00:03:17 +0000 2020,,,https://www.washingtonpost.com/immigration/coronavirus-trump-immigration-suspension/2020/04/22/4f0efdb8-84c1-11ea-ae26-989cfce1c7c7_story.html,1,1253112170713243649,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","trump signs order pausing immigration for 60 days, with exceptions https://t.co/vz7teyvczd",https://twitter.com/mariamateolaw/status/1253112170713243649,mariamateolaw,"Attorney. Latina. Advocate for children, immigrants and families. I stand for Justice...",179,321,"Kew Gardens, NY",mariamateolaw,533,False
8517,,Thu Apr 23 00:20:26 +0000 2020,,,https://twitter.com/KCTV5/status/1253107395758358528,0,1253116486987788288,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is dumb as hell. most americans dont want the jobs green card holders work or are over qualified to do them so they wont get them. this guy is so damn stupid. https://t.co/aa2cijm4fl,https://twitter.com/princessdevy03/status/1253116486987788288,princessdevy03,"doom, doom, doomity, doom! i like tacos! :p | she/her/they/them | dude/guy+ | CashApp: $dshell99 | #BLM | No more spoons. Only knives. |",586,192,"Kansas City, MO",princessdevy03,127915,False
8548,,Thu Apr 23 00:20:28 +0000 2020,,,,0,1253116494805901312,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alotta y'all been making up some wild stories since this covid19 got serious.,https://twitter.com/KingQ_Tip/status/1253116494805901312,KingQ_Tip,I hate it here #Lakers #Steelers #Anime #Film #ThriveCast #RipKobe 🇳🇬🌹Forever,1498,939,"Greensboro, NC",KingQ_Tip,179542,False
8666,,Thu Apr 23 00:20:30 +0000 2020,,,,0,1253116503295221761,,,,pt,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","e essa galera postando no tt que foi curado(a) do covid19, procede? ou  mais um mtodo pra ganhar follow?",https://twitter.com/david_mattheus/status/1253116503295221761,david_mattheus,sem nada de interessante por aqui,861,948,Tocantins,david_mattheus,1244,False
8768,,Thu Apr 23 00:20:32 +0000 2020,COVID19 access2meds,,https://www.abc.net.au/news/2020-04-23/the-race-for-a-coronavirus-vaccine/12173222,0,1253116511826272257,DrRimmer,1.2531058304313467e+18,51002583.0,en,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""without equity, pandemic battles will fail,"" wrote pulitzer prizewinning science writer laurie garett https://t.co/kberwrrebp #covid19 #access2meds",https://twitter.com/DrRimmer/status/1253116511826272257,DrRimmer,Professor of IP & Innovation Law #Copyright #Patent #Trademark #plainpacks #Access2meds #SDGs #Climate #IndigenousIP #trade #TPP #robotics #3dprinting @QUT,16435,17529,"Brisbane, Queensland",DrRimmer,396937,False
9159,,Thu Apr 23 00:20:42 +0000 2020,,,,0,1253116554025238529,DrTedros,1.2527284690851308e+18,189868631.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@drtedros who? or w.h.o? or china? hell no! germ warfare is not fair to to human race! look how many died! some ones father, mother, sister brother child, aunt, uncle, cousin, niece,nephew,grandmother, grandfather, so go to hell!",https://twitter.com/wildmeems/status/1253116554025238529,wildmeems,You always know when you get on someone’s nerves! Resisters are fighting a lost cause.,4811,4954,"Easternshore, MD",wildmeems,32504,False
9349,,Thu Apr 23 00:20:46 +0000 2020,,,,1,1253116570638921737,ddale8,1.253086859208659e+18,225265639.0,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ddale8 is trump talking about corona not coming back, or his presidency not coming back? really don't need either!",https://twitter.com/Bustergoodpup/status/1253116570638921737,Bustergoodpup,,63,0,North Central Pennsylvania,Bustergoodpup,9326,False
9535,,Thu Apr 23 00:20:51 +0000 2020,,,,2,1253116591631470595,hilaryluros,1.2531054229840486e+18,21704309.0,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hilaryluros send him to visit a covid wing. i mean its just the flu right?,https://twitter.com/Mesadabree/status/1253116591631470595,Mesadabree,"I will crawl through a swarm of murder hornets,over a pile of positive Covid tests to vote out Donald Trump. Black lives matter. Trans rights matter 🏳️‍🌈",994,1056,"Wisconsin, USA",Mesadabree,7634,False
9811,,Thu Apr 23 00:20:57 +0000 2020,,,https://twitter.com/lee_c_zhao/status/1253094733179695105,1,1253116615887130626,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",agreed. great talk! https://t.co/sfyhgtsxkb,https://twitter.com/mdstifelman/status/1253116615887130626,mdstifelman,Chairman of Urology,1471,430,"Hackensack, NJ",mdstifelman,709,False
9984,,Thu Apr 23 00:21:02 +0000 2020,covid19 climatechange 50thEarthDay2020,,https://www.forbes.com/sites/davidrvetter/2020/03/30/how-coronavirus-could-help-us-fight-climate-change-lessons-from-the-pandemic/#65f3a4625abc,4,1253116637995307008,,,,en,5,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","if we can make substantial life changes for #covid19, we can do it for #climatechange https://t.co/imnkeiop6o #50thearthday2020",https://twitter.com/ShelbyRatifyERA/status/1253116637995307008,ShelbyRatifyERA,"Proud Progressive— networking, registering voters, phone banking, and supporting #Democrats up and down the ballot. #BlackLivesMatter #DemsWork4USA #TeamBiden",35763,25113,"East Lansing, MI",ShelbyRatifyERA,154696,False
10235,,Thu Apr 23 00:21:07 +0000 2020,,,https://twitter.com/joshtpm/status/1253041723510587394,4,1253116655170879489,,,,en,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yo she about to beat stephen paddock's high score https://t.co/6ps1pebrz6,https://twitter.com/Rrhododendron/status/1253116655170879489,Rrhododendron,dehydration is an act of resistance (he/him),2762,574,ffxivrotations.com/cum,Rrhododendron,110452,False
10254,,Thu Apr 23 00:21:07 +0000 2020,,,https://twitter.com/JRubinBlogger/status/1253091061054017544,1,1253116657708367872,,,,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",will they be spraying decontaminates over each city? https://t.co/atsrhz0gfm,https://twitter.com/cheesehead671/status/1253116657708367872,cheesehead671,"Make America Kind Again. Bullying prevention = Violence prevention. #FBR. BLM.🎶 teacher. #Persist against bullies, kgb, kkk, nra, nazis, and predators.",16998,18290,Guam & Wisconsin,cheesehead671,41253,False
10712,,Thu Apr 23 00:21:19 +0000 2020,,,,2,1253116708711288833,PinkyD124,1.2527963512571167e+18,8.268030493562266e+17,en,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@pinkyd124 @tesla1321 im actually looking forward to the first i aint afraid of coronavirus death tattoo.,https://twitter.com/nolabearcat/status/1253116708711288833,nolabearcat,Been alive for a while Bearcats (BS) & Musketeers (MBA) Informed opinions welcome NOLA is home for 30 years Great city; backward state VotedBlue Geaux Burreaux!,833,1482,"New Orleans, LA",nolabearcat,71683,False
10759,,Thu Apr 23 00:21:19 +0000 2020,,,https://twitter.com/HousingRalph/status/1252950678936453121,0,1253116708874846208,,,,en,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",interesting thread https://t.co/r7bkdxpt5l,https://twitter.com/wesbroxson/status/1253116708874846208,wesbroxson,Jesus - Family -Jags - helping others buy and sell properties in Northeast Florida with EXP Realty- Need help just ask 904-716-3387,304,985,Duuuval! St. Johns & Spain,wesbroxson,2900,False
11385,,Thu Apr 23 00:21:35 +0000 2020,,,https://thehill.com/blogs/blog-briefing-room/news/494150-2-cats-become-first-known-companion-animals-in-us-to-test#.XqDfeaD_dyA.twitter,0,1253116775622901762,,,,en,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2 cats become first known companion animals in us to test positive for covid19keep your pet cats inside the house! https://t.co/m37riugkhx,https://twitter.com/RickieBansbach/status/1253116775622901762,RickieBansbach,"➡️ #tRumpIsNotWell  #RemoveTrump ⬅️

mask-wearing sheeple snowflake #WomenAgainstTrump",1203,254,"Pennsylvania, USA",RickieBansbach,117566,False
11450,,Thu Apr 23 00:21:37 +0000 2020,,,,1,1253116783961104384,mgafni,1.2528157978665288e+18,37040329.0,en,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mgafni @benshapiro @erinallday @matthewkawahara @sfchronicle omg  did the coroner then get sick and countless others?  or is it possible that it was a false positive . . . or just an attempt to monetize death by labeling it covid19sho me the proof, i'm calling bullshit",https://twitter.com/Harrold_Ballsak/status/1253116783961104384,Harrold_Ballsak,Just a Ballsak in a world full of Dicks,14,662,Beans below the Frank,Harrold_Ballsak,5731,False
11494,,Thu Apr 23 00:21:37 +0000 2020,,,https://twitter.com/brian_schnee/status/1253017628911628290,0,1253116784523317248,,,,en,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",at this time no human testing is advised? why would we think that you would test animals when you're this slow on testing humans? https://t.co/pfrpvik4yu,https://twitter.com/RobinThayer13/status/1253116784523317248,RobinThayer13,Vote Blue No Matter WhNo DM's,494,1044,"Wisconsin, USA",RobinThayer13,1584,False
